0.12398	0.99998	1.78798E-6
0.13599	0.99997	2.51996E-6
0.15263	0.99996	3.85993E-6
0.17131	0.99996	5.89987E-6
0.2014	0.99994	1.05997E-5
0.24229	0.99992	2.05992E-5
0.25375	0.99991	2.41989E-5
0.25964	0.99991	2.61988E-5
0.26577	0.99991	2.45989E-5
0.27195	0.99991	2.67987E-5
0.27829	0.99991	2.91986E-5
0.28482	0.99991	2.29989E-5
0.29144	0.9999	2.49988E-5
0.29824	0.9999	2.69987E-5
0.30522	0.99989	9.3595E-6
0.31237	0.99988	1.01994E-5
0.44184	0.99974	3.57953E-5
0.58289	0.99953	9.35781E-5
0.73448	0.99926	2.03925E-4
0.82434	0.99908	2.99863E-4
0.88368	0.99896	3.77803E-4
0.94714	0.99882	4.73721E-4
1.06329	0.99857	6.91505E-4
1.22028	0.99827	0.00109
1.27814	0.99819	0.00122
1.30781	0.99814	0.00129
1.33888	0.99809	0.00137
1.46896	0.99798	0.00175
1.50279	0.99798	0.00179
1.53821	0.99794	0.00182
1.57335	0.99784	0.00185
1.61013	0.99772	0.00193
1.64867	0.9976	0.00206
1.6868	0.99752	0.00222
2.02913	0.99744	0.00405
2.27904	--	--
2.33045	1.00285	0.00647
2.38423	1.00177	8.80777E-4
2.44055	1.00011	9.30052E-4
2.4996	0.99932	9.81666E-4
3.1467	0.99576	0.00167
4.1604	0.99154	0.00275
6.2934	0.9793	0.00469
7.08457	0.97318	0.00495
7.25029	0.9716	0.00495
7.37976	0.97002	0.00481
7.55976	0.96805	0.00464
7.74875	0.96589	0.00448
7.94744	0.96334	0.00432
8.10327	0.96059	0.00419
8.32081	0.95746	0.00423
10.24628	0.91094	0.02157
12.27525	0.88711	0.09091
12.5868	0.88723	0.09943
12.88773	0.88763	0.10874
13.18936	0.88946	0.11872
15.4975	0.93016	0.17768
17.3885	0.96439	0.19523
17.81322	0.97149	0.19814
18.23235	0.9866	0.20168
18.64361	0.9892	0.20194
21.90459	1.03448	0.18215
24.07379	1.04659	0.16006
61.99	0.4784	0.288
65.25263	0.5225	0.3
68.87778	0.4851	0.37
72.92941	0.4284	0.432
77.4875	0.3675	0.49
82.65333	0.2889	0.536
88.55714	0.1944	0.567
95.36923	0.11	0.6
103.31667	-0.12	0.715
112.70909	-0.24	0.7
123.98	-0.3375	0.88
137.75556	-0.64	1.2
154.975	-1.2	1.82
177.11429	-1.61	2.4
206.63333	-1.44	2.7
213.75862	-1.6575	3.04
221.39286	-1.4575	3.36
229.59259	-1.35	3.52
238.42308	-1.1925	3.41
247.96	-1.04	3.3
258.29167	-1.3	3.255
269.52174	-1.56	3.2
281.77273	-2.25	2.72
295.19048	-2.9325	2.59
309.95	-3.92	2.94
413.26667	-9.68	7.26
442.78571	-11.3975	9
476.84615	-13.25	10.92
516.58333	-14.4	15.12
563.54545	-14.9625	19.58
619.9	-12.41	25.2
688.77778	-10.92	29.44
774.875	-8.01	39.2
885.57143	-4.85	46.92
1033.16667	12.43	63.24
1239.8	31.2	68.62
