413.26667	3.76	7.29
442.78571	3.85	7.88
476.84615	4.18	8.53
516.58333	4.41	10.1
563.54545	4.28	12.3
619.9	5.1	13.3
652.52632	5.95	14.6
688.77778	7.14	17.7
729.29412	12.2	20.6
774.875	14.7	25.9
826.53333	11	27.8
885.57143	9.19	29.6
953.69231	5.84	34
1033.16667	3.32	35.8
1127.09091	3.28	40.4
1239.8	-1.32	44.2
1305.05263	-4.59	46.6
1377.55556	-8.17	49.2
1458.58824	-11.3	52.4
1549.75	-15.7	54.2
1653.06667	-21.8	54.7
1771.14286	-27.6	55
1907.38462	-32.2	53.7
2066.33333	-37.3	54.3
2254.18182	-45	53.3
2479.6	-52.7	44.3
2755.11111	-53.8	36.4
3099.5	-53.2	30.4
3542.28571	-55.2	21.1
4132.66667	-55.2	16.9
4427.85714	-54.1	24.9
4768.46154	-53.9	31
5165.83333	-54.8	30.9
5635.45455	-54.7	28
6199	-53.1	27.4
6525.26316	-52.6	29.4
6887.77778	-52	34.6
7292.94118	-51.8	34.1
7748.75	-52.3	33.1
8265.33333	-52.9	36
8855.71429	-54.8	34.9
9536.92308	-55.2	29.1
10331.66667	-49.5	31.8
11270.90909	-47	35.1
