24.796	0.85697	0
24.80096	0.85783	0
24.80592	0.85681	0
24.81089	0.85972	0
24.81585	0.86034	0
24.82082	0.86084	0
24.82579	0.86024	0
24.83076	0.8549	0
24.83574	0.85364	0
24.84071	0.73391	0
24.84569	0.85101	0
24.85067	0.84975	0
24.85565	0.8549	0
24.86064	0.85252	0
24.86562	0.85331	0
24.87061	0.8565	0
24.8756	0.85565	0
24.88059	0.87458	0
24.88559	0.87152	0
24.89058	0.86403	0
24.89558	0.85334	0
24.90058	0.85877	0
24.90558	0.85179	0
24.91059	0.85151	0
24.91559	0.85218	0
24.9206	0.85345	0
24.92561	0.85349	0
24.93063	0.8563	0
24.93564	0.85666	0
24.94066	0.8584	0
24.94567	0.85898	0
24.95069	0.85732	0
24.95572	0.85473	0
24.96074	0.85387	0
24.96577	0.85228	0
24.9708	0.8524	0
24.97583	0.85137	0
24.98086	0.8471	0
24.98589	0.8466	0
24.99093	0.84341	0
24.99597	0.84633	0
25.00101	0.91859	0
25.00605	0.89661	0
25.0111	0.89627	0
25.01614	0.82724	0
25.02119	0.84757	0
25.02624	0.78643	0
25.03129	0.77383	0
25.03635	0.76322	0
25.04141	0.75441	0
25.04646	0.74649	0
25.05153	0.75185	0
25.05659	0.74779	0
25.06165	0.73885	0
25.06672	0.88165	0
25.07179	0.73583	0
25.07686	0.73155	0
25.08193	0.73017	0
25.08701	0.72923	0
25.09209	0.88098	0
25.09717	0.88331	0
25.10225	0.88589	0
25.10733	0.72947	0
25.11242	0.72891	0
25.1175	0.72655	0
25.12259	0.72309	0
25.12769	0.72006	0
25.13278	0.69767	0
25.13788	0.70449	0
25.14297	0.70875	0
25.14807	0.71965	0
25.15318	0.71847	0
25.15828	0.72209	0
25.16339	0.69983	0
25.16849	0.69187	0
25.1736	0.68274	0
25.17872	0.73949	0
25.18383	0.74256	0
25.18895	0.74858	0
25.19407	0.75019	0
25.19919	0.75255	0
25.20431	0.74865	0
25.20943	0.72603	0
25.21456	0.72931	0
25.21969	0.73186	0
25.22482	0.72353	0
25.22996	0.73099	0
25.23509	0.74074	0
25.24023	0.7459	0
25.24537	0.74568	0
25.25051	0.75281	0
25.25565	0.75672	0
25.2608	0.76008	0
25.26595	0.76368	0
25.2711	0.76674	0
25.27625	0.77055	0
25.2814	0.77361	0
25.28656	0.75299	0
25.29172	0.7549	0
25.29688	0.75065	0
25.30204	0.75516	0
25.30721	0.86059	0
25.31237	0.88414	0
25.31754	0.87989	0
25.32271	0.87283	0
25.32789	0.91436	0
25.33306	0.92854	0
25.33824	0.84361	0
25.34342	0.84408	0
25.3486	0.85027	0
25.35378	0.8518	0
25.35897	0.84901	0
25.36416	0.84696	0
25.36935	0.834	0
25.37454	0.83194	0
25.37973	0.83245	0
25.38493	0.83214	0
25.39013	0.8302	0
25.39533	0.84025	0
25.40053	0.84518	0
25.40574	0.84557	0
25.41094	0.84595	0
25.41615	0.84617	0
25.42137	0.84923	0
25.42658	0.85035	0
25.43179	0.85173	0
25.43701	0.85334	0
25.44223	0.8548	0
25.44745	0.85571	0
25.45268	0.86857	0
